"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-13",,"77",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-14",,"77","86","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-15",,"77","84","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-16",,"75","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-17",,"75","84","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-18",,"75","83","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-19",,"74",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-20",,"74","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-21",,"75","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-22",,"75","84","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-23",,"73","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-24",,"75",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-25",,"76",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-26",,"76","85","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-27",,"76","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-28",,"72","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-29",,"72",,"58"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-30",,"73",,"63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2019-12-31","0.00","72","81","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-01","0.03","75",,"68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-02","0.02","76",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-03","1.46","76","85","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-04","0.02","75",,"68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-05","0.00","74","82","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-06",,"74","82","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-07",,"76",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-08",,"77",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-09",,"75","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-10",,"74","82",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-11",,"73","82","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-12",,"74",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-13",,"77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-14",,"76","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-15",,"75","87","64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-16",,"76",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-17",,"76","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-18",,"76","85","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-19",,"78",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-20",,"78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-21",,"78","87","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-22",,"77","86","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-23",,"75","86","63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-24",,"77",,"60"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-25",,"78",,"64"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-26",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-27",,"80",,"63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-28",,"81","92","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-29",,"80","91","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-30",,"78","90","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-01-31",,"78","89","65"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-01",,"79",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-02",,"77","89","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-03",,"78",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-04",,"81",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-05",,"80","90","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-06",,"81",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-07",,"81",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-08",,"77","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-09","0.16","70","85","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-10","0.00","73",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-11",,"75",,"68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-12",,"76",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-13",,"76",,"63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-14",,"78",,"59"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-15",,"80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-16",,"80","92","62"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-17",,"80",,"63"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-18",,"79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-19",,"80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-20",,"79","91","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-21",,"78","89","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-22",,"79",,"66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-23",,"80","90","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-24",,"84",,"67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-25",,"82","94","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-26",,"79","92","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-27",,"80","89","66"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-28",,"80","88","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-02-29",,"81",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-01",,"80","91","68"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-02",,"83",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-03",,"84",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-04",,"84",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-05",,"82","95","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-06","0.00","82","95","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-07",,"82","93","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-08",,"82","93","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-09",,"81","90","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-10",,"83",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-11",,"82","94","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-12",,"82",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-13",,"85",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-14",,"81","97","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-15",,"82","94","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-16",,"83",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-17",,"87",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-18",,"88",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-19","0.00","81","97",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-20","0.55","85","97","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-21","0.00","85","97","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-22",,"85","96","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-23",,"85","96","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-24",,"86",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-25",,"87","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-26",,"86","95","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-27",,"91",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-28",,"90","99","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-29",,"92",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-30",,"89","99","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-03-31",,"89",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-01","0.00","89","99","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-02",,"91",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-03",,"87","103","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-04",,"82","95","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-05",,"87",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-06",,"86","98","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-07",,"90",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-08","0.00","89",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-09","0.00","85","100","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-10","0.71","86","97","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-11","0.00","87",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-12",,"92",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-13",,"91",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-14",,"91",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-15",,"92",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-16",,"93",,"77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-17",,"93",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-18","0.03","91","103","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-19","0.00","88","101","79"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-20",,"90",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-21",,"92",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-22","0.04","93","104","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-23","0.00","95",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-24",,"92","105","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-25",,"94","103","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-26",,"91","105","81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-27",,"92","102","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-28",,"86","105","78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-29","0.00","91",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-04-30",,"93",,"82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-01",,"86","104",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-02",,"91","103","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-03",,"97",,"81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-04",,"93","106","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-05","0.00","94","104","82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-06",,"93",,"82"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-07",,"89","106","80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-08",,"90",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-09",,"94",,"81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-10",,"86","104",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-11",,"90",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-12",,"90",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-13",,"90","101","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-14",,"93",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-15",,"94",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-16",,"86","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-17",,"88","101","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-18",,"92",,"77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-19",,"93",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-20",,"97",,"81"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-21",,"98",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-22",,"98","108","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-23",,"99",,"80"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-24",,"97","109","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-25",,"97","108","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-26",,"97","108","85"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-27",,"99","108","87"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-28",,"99","108","86"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-29",,"98","109","87"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-30",,"94","109",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-05-31",,"87","103",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-01",,"86","99","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-02","0.20","85",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-03","0.02","88",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-04","0.00","86",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-05","0.20","87",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-06","0.00","87",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-07",,"87","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-08","0.00","87","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-09",,"88","99",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-10","0.59","83","101",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-11","1.81","77","96","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-12","0.43","78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-13","0.00","81",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-14",,"83",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-15",,"82","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-16",,"78","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-17",,"77","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-18",,"77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-19",,"81","89","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-20",,"82",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-21","0.08","79","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-22","0.00","80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-23",,"83",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-24",,"84",,"78"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-25",,"86","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-26","0.00","85","96",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-27",,"83",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-28","2.64","80","97","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-29","0.04","78","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-06-30","1.14","82","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-01","0.00","82","93","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-02","0.00","80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-03","0.43","79","93","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-04","0.24","77","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-05","0.01","76","84",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-06","0.04","77","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-07","0.00","80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-08","0.00","79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-09","0.04","79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-10","0.00","76","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-11","0.24","79",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-12","0.00","81","89","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-13",,"78","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-14","0.02","77","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-15","0.35","74","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-16","2.20","76",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-17","0.00","78",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-18",,"80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-19",,"79","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-20",,"80","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-21","0.16","82",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-22","0.00","80","93",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-23","0.75","73","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-24","0.35","78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-25","0.00","77","89","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-26","0.02","80","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-27","0.00","81",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-28",,"79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-29",,"78","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-30",,"82","91","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-07-31",,"79","94",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-01",,"78","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-02",,"80","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-03","0.12","79","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-04","0.01","78","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-05","0.00","76","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-06","0.24","79",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-07","0.00","80","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-08","0.00","80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-09",,"76","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-10",,"74","86",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-11",,"78",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-12",,"77","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-13","0.20","71","85",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-14","1.38","73",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-15","0.91","71","78",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-16","1.26","71",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-17","0.91","74",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-18","0.08","77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-19","0.35","75","85","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-20","0.87","74","77","70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-21","0.39","78",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-22","0.03","81",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-23","0.00","81","92","74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-24","0.20","82",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-25","0.00","82","90","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-26",,"82","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-27","0.00","77","88","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-28","0.16","80",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-29","0.04","82",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-30","0.12","83",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-08-31","0.01","84",,"74"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-01","0.00","84",,"75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-02",,"83",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-03",,"84","91","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-04",,"84","91","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-05",,"84","90","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-06",,"86","92","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-07",,"86","93","77"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-08",,"87",,"76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-09",,"87","95","75"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-10",,"83","93","76"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-11",,"80","92","73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-12","0.31","79",,"73"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-13","1.14","75","90","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-14","0.67","74","83",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-15","0.24","77",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-16","0.03","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-17","0.79","76","90","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-18","1.26","78",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-19","0.02","76","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-20","0.47","77","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-21","0.28","77","90","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-22","0.00","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-23","0.00","77","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-24","0.03","79","85","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-25","0.00","78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-26","2.36","72","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-27","0.28","75",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-28","0.00","79","87","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-29",,"78","89",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-09-30",,"77","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-01",,"78",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-02",,"80",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-03",,"81","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-04",,"80","92",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-05",,"79","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-06",,"80","90","71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-07",,"74","91",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-08","0.00","78",,"69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-09","0.00","78","88",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-10","1.22","78","90","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-11","0.00","74","87",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-12","0.03","74",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-13","1.77","72","81",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-14","7.56","72",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-15","0.87","76",,"72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-16","0.00","78",,"71"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-17",,"77",,
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-18","2.87","77","91","69"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-19","0.00","77","89","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-20","0.83","74","90",
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-21","0.51","77","86","72"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-22","0.00","79",,"70"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-23",,"79","90","67"
"IN001080500","BEGUMPET OBSERVATORY, IN","2020-10-24",,"79","91","69"
